desc,jaccard,rbo,kendall_tau
HawkesRanker L=242 p=0.01 beta=2.2025033411712255e-07,0.4001587578391071,0.4123923749376395,0.41096270371302607
HawkesRanker L=242 p=0.1 beta=1.1012516705856128e-07,0.3910358414197977,0.4091190490663833,0.41996764362055683
HawkesRanker L=242 p=0.5 beta=3.31509785621339e-08,0.3709301742432465,0.3925575675841618,0.38986514061912725
HawkesRanker L=243 p=0.01 beta=2.1934395414133192e-07,0.40032071308056766,0.4122268869588929,0.4106057816882664
HawkesRanker L=243 p=0.1 beta=1.0967197707066596e-07,0.3910358414197977,0.4081897715838944,0.4158841003316507
HawkesRanker L=243 p=0.5 beta=3.3014554782042814e-08,0.3709301742432465,0.39249401242122506,0.389688193484138
HawkesRanker L=244 p=0.01 beta=2.1844500350960515e-07,0.3996597724830234,0.4119410091196069,0.41041437787496376
HawkesRanker L=244 p=0.1 beta=1.0922250175480257e-07,0.39101672037594165,0.40830272040983734,0.41738988772986935
HawkesRanker L=244 p=0.5 beta=3.2879249229657396e-08,0.37067393562858103,0.3925145096624485,0.38988703350433573
HawkesRanker L=245 p=0.01 beta=2.1755339125038226e-07,0.3999313266061677,0.41195578174283365,0.41042385912645823
HawkesRanker L=245 p=0.1 beta=1.0877669562519113e-07,0.3908225682383266,0.40816020511183954,0.4175021502784617
HawkesRanker L=245 p=0.5 beta=3.274504821239349e-08,0.37067393562858103,0.39247242735776416,0.38979387362229106
HawkesRanker L=246 p=0.01 beta=2.1666902787131567e-07,0.3999313266061677,0.41214348933642103,0.41063825194641645
HawkesRanker L=246 p=0.1 beta=1.0833451393565784e-07,0.3908225682383266,0.4081284333681056,0.41739119556641274
HawkesRanker L=246 p=0.5 beta=3.2611938260310583e-08,0.37067393562858103,0.39239468227495256,0.38983176793695246
HawkesRanker L=247 p=0.01 beta=2.1579182532932655e-07,0.3998253195390299,0.41225695637491444,0.41097998089151777
HawkesRanker L=247 p=0.1 beta=1.0789591266466327e-07,0.39096289086443814,0.4079728372946905,0.41606286565592077
HawkesRanker L=247 p=0.5 beta=3.2479906121604874e-08,0.37067393562858103,0.392536864653977,0.3901381118191173
HawkesRanker L=248 p=0.01 beta=2.149216970013857e-07,0.399678644799077,0.41229726210322,0.41133433887004733
HawkesRanker L=248 p=0.1 beta=1.0746084850069285e-07,0.39078499033510117,0.40789652966231194,0.41628122370946247
HawkesRanker L=248 p=0.5 beta=3.2348938758211306e-08,0.37067393562858103,0.3924712928918273,0.3898773698516083
HawkesRanker L=249 p=0.01 beta=2.1405855765599862e-07,0.39997731550410814,0.4123590108493343,0.4107138100190647
HawkesRanker L=249 p=0.1 beta=1.0702927882799931e-07,0.390896576721562,0.4078939736779872,0.4162129409536806
HawkesRanker L=249 p=0.5 beta=3.2219023341511663e-08,0.37067393562858103,0.3924339154443001,0.3894445380324468
HawkesRanker L=25 p=0.01 beta=2.1320232342537464e-06,0.361705181450472,0.38446216889703483,0.3860278628844298
HawkesRanker L=25 p=0.1 beta=1.0660116171268732e-06,0.38350205616449645,0.4013940161468577,0.414136990973633
HawkesRanker L=25 p=0.5 beta=3.2090147248145614e-07,0.40130005742924296,0.4126131617207822,0.40965465279800933
HawkesRanker L=250 p=0.01 beta=2.132023234253746e-07,0.39997731550410814,0.41279621995807736,0.4131997941012103
HawkesRanker L=250 p=0.1 beta=1.066011617126873e-07,0.39069204748693653,0.4078346074112124,0.41630971968399916
HawkesRanker L=250 p=0.5 beta=3.2090147248145616e-08,0.3700850074778155,0.3920127824204727,0.3896534702770783
HawkesRanker L=251 p=0.01 beta=2.1235291177826157e-07,0.40004218914874384,0.41276155538005554,0.4125716957076048
HawkesRanker L=251 p=0.1 beta=1.0617645588913078e-07,0.3909621422221848,0.40796871064573176,0.4151195571011831
HawkesRanker L=251 p=0.5 beta=3.196229805592193e-08,0.3700850074778155,0.39204110121756364,0.38960663777307414
HawkesRanker L=252 p=0.01 beta=2.115102414934272e-07,0.40017209977023627,0.4126207649658169,0.41186754378662227
HawkesRanker L=252 p=0.1 beta=1.057551207467136e-07,0.3909621422221848,0.4078893147688419,0.41404470324693976
HawkesRanker L=252 p=0.5 beta=3.1835463539827e-08,0.3702835885352074,0.39200076294348674,0.38850898890072794
HawkesRanker L=253 p=0.01 beta=2.106742326337694e-07,0.4003969632459832,0.41254308723411154,0.4125293073225172
HawkesRanker L=253 p=0.1 beta=1.053371163168847e-07,0.3909589191432204,0.40788743038106795,0.4141076163111559
HawkesRanker L=253 p=0.5 beta=3.1709631668128077e-08,0.370254389576472,0.3916650467245482,0.386255598659729
HawkesRanker L=254 p=0.01 beta=2.0984480652103802e-07,0.4005057869260159,0.4125535901989902,0.4125819241179568
HawkesRanker L=254 p=0.1 beta=1.0492240326051901e-07,0.3909589191432204,0.4077902240312703,0.4141416383430057
HawkesRanker L=254 p=0.5 beta=3.158479059856852e-08,0.37041028232226286,0.39152741378632944,0.38606474407462477
HawkesRanker L=255 p=0.01 beta=2.090218857111516e-07,0.40038416046009695,0.41237844868911583,0.4122340238451059
HawkesRanker L=255 p=0.1 beta=1.045109428555758e-07,0.39060458321619324,0.4075080251113107,0.4138709069774851
HawkesRanker L=255 p=0.5 beta=3.146092867465256e-08,0.370298695935802,0.39147067459955376,0.38656417896152445
HawkesRanker L=256 p=0.01 beta=2.082053939700924e-07,0.40004765848202173,0.4123381556072216,0.4124064261609624
HawkesRanker L=256 p=0.1 beta=1.041026969850462e-07,0.3905006452472748,0.4074612639675129,0.41328796548975133
HawkesRanker L=256 p=0.5 beta=3.13380344220172e-08,0.370298695935802,0.3914688544232637,0.3867112304200406
HawkesRanker L=257 p=0.01 beta=2.0739525625036442e-07,0.4002703624045802,0.4126364874286734,0.41169820200288526
HawkesRanker L=257 p=0.1 beta=1.0369762812518221e-07,0.3905984979246328,0.40733828978098013,0.41267278292040055
HawkesRanker L=257 p=0.5 beta=3.121609654488873e-08,0.370298695935802,0.3914548323244359,0.3866970216728775
HawkesRanker L=258 p=0.01 beta=2.0659139866799865e-07,0.4002703624045802,0.41280790003231593,0.41184416079707703
HawkesRanker L=258 p=0.1 beta=1.0329569933399933e-07,0.3905984979246328,0.4080012842810011,0.41305184361659647
HawkesRanker L=258 p=0.5 beta=3.109510392262172e-08,0.3703115452772732,0.39147988156922453,0.38642257611871306
HawkesRanker L=259 p=0.01 beta=2.0579374848009132e-07,0.40037103388334355,0.4127299395421491,0.4116631641092713
HawkesRanker L=259 p=0.1 beta=1.0289687424004566e-07,0.39019428708434145,0.4079351728412527,0.41326645912965965
HawkesRanker L=259 p=0.5 beta=3.0975045606318163e-08,0.37015656418496656,0.391481126109806,0.3867705655032767
HawkesRanker L=26 p=0.01 beta=2.050022340628602e-06,0.36401759650111815,0.38605245573122354,0.38508065726833707
HawkesRanker L=26 p=0.1 beta=1.025011170314301e-06,0.38502356421098755,0.4016453472235253,0.410312875091294
HawkesRanker L=26 p=0.5 beta=3.085591081552463e-07,0.3982923875363612,0.41114916467671486,0.4116968780993089
HawkesRanker L=260 p=0.01 beta=2.0500223406286022e-07,0.4002650268162058,0.4128284752212439,0.41185691761083515
HawkesRanker L=260 p=0.1 beta=1.0250111703143011e-07,0.39050978430796585,0.40808909688303246,0.4134422215674955
HawkesRanker L=260 p=0.5 beta=3.085591081552463e-08,0.3691074897910902,0.39105955626117916,0.3888742834600008
HawkesRanker L=261 p=0.01 beta=2.0421678489020557e-07,0.4000462888868485,0.4127477958915949,0.4116274888129309
HawkesRanker L=261 p=0.1 beta=1.0210839244510279e-07,0.39027926100323757,0.40778322143047196,0.4140125688623387
HawkesRanker L=261 p=0.5 beta=3.073768893500538e-08,0.3691074897910902,0.39088667854273695,0.38800798063618497
HawkesRanker L=262 p=0.01 beta=2.0343733151276204e-07,0.399923325866359,0.41265204776217995,0.41144408145804895
HawkesRanker L=262 p=0.1 beta=1.0171866575638102e-07,0.3899006643348883,0.4080664721704451,0.41374101847300193
HawkesRanker L=262 p=0.5 beta=3.0620369511589326e-08,0.3688259691915484,0.3908554175649096,0.38803616054031437
HawkesRanker L=263 p=0.01 beta=2.0266380553742835e-07,0.4002313929774762,0.4126234916581069,0.41006543143435153
HawkesRanker L=263 p=0.1 beta=1.0133190276871418e-07,0.38991911446492483,0.4080306678255686,0.4133417564194438
HawkesRanker L=263 p=0.5 beta=3.050394225108899e-08,0.3688259691915484,0.39086900464240726,0.38796700506990434
HawkesRanker L=264 p=0.01 beta=2.0189613960736233e-07,0.4002355497261405,0.41274389727627925,0.4103008889220525
HawkesRanker L=264 p=0.1 beta=1.0094806980368116e-07,0.38992833247076286,0.4080453910293378,0.4134479410459433
HawkesRanker L=264 p=0.5 beta=3.0388397015289406e-08,0.36852717476211583,0.3907572816334958,0.3882876768203707
HawkesRanker L=265 p=0.01 beta=2.0113426738242889e-07,0.40061414639448983,0.4127627279353778,0.4100664033288663
HawkesRanker L=265 p=0.1 beta=1.0056713369121444e-07,0.38989724274938004,0.40807858762745375,0.4131761833765918
HawkesRanker L=265 p=0.5 beta=3.02737238190053e-08,0.36852717476211583,0.3909127110616856,0.38954786802164837
HawkesRanker L=266 p=0.01 beta=2.0037812352008894e-07,0.40052172997698504,0.4128242718447449,0.41058881752938503
HawkesRanker L=266 p=0.1 beta=1.0018906176004447e-07,0.3897160340876061,0.4081203303658812,0.413297570894441
HawkesRanker L=266 p=0.5 beta=3.0159912827204526e-08,0.36852717476211583,0.39088655800235883,0.38937434853494596
HawkesRanker L=267 p=0.01 beta=1.9962764365671782e-07,0.40035346479105205,0.4126679545828727,0.4109608440606098
HawkesRanker L=267 p=0.1 beta=9.981382182835891e-08,0.38945904725818103,0.40778389402883564,0.41141448177105766
HawkesRanker L=267 p=0.5 beta=3.004695435219627e-08,0.36852717476211583,0.39086876746447113,0.3892072482169695
HawkesRanker L=268 p=0.01 beta=1.98882764389342e-07,0.40035346479105205,0.4126450079119534,0.41136171172605857
HawkesRanker L=268 p=0.1 beta=9.9441382194671e-08,0.38945904725818103,0.4077072201166053,0.4112332417639405
HawkesRanker L=268 p=0.5 beta=2.99348388508821e-08,0.36852717476211583,0.3908497366979894,0.3891205997077429
HawkesRanker L=269 p=0.01 beta=1.981434232577831e-07,0.4002616837805431,0.41263094728328664,0.41147934064779396
HawkesRanker L=269 p=0.1 beta=9.907171162889155e-08,0.38945904725818103,0.40772060535200777,0.41128440432177754
HawkesRanker L=269 p=0.5 beta=2.9823556922068413e-08,0.36852717476211583,0.3908713091577244,0.3894582967333663
HawkesRanker L=27 p=0.01 beta=1.9740955872719874e-06,0.3649063306468429,0.3862695564062142,0.3840377988414181
HawkesRanker L=27 p=0.1 beta=9.870477936359937e-07,0.38560111340075476,0.40226267664690885,0.40825549922663446
HawkesRanker L=27 p=0.5 beta=2.971309930383853e-07,0.3987582833439948,0.41200702116472515,0.41322964429640857
HawkesRanker L=270 p=0.01 beta=1.9740955872719873e-07,0.40009481212207865,0.4125391177206257,0.4122385039476387
HawkesRanker L=270 p=0.1 beta=9.870477936359936e-08,0.38928134581522744,0.40755577791458236,0.41125268230126966
HawkesRanker L=270 p=0.5 beta=2.971309930383853e-08,0.36831360741073926,0.3908215012333189,0.389294592090105
HawkesRanker L=271 p=0.01 beta=1.966811101710098e-07,0.3997418082355059,0.4123583828480668,0.41337312981274993
HawkesRanker L=271 p=0.1 beta=9.83405550855049e-08,0.3890833753522393,0.40754211531113366,0.411106197985953
HawkesRanker L=271 p=0.5 beta=2.960345687098304e-08,0.36831360741073926,0.39074944676638806,0.38922151539074057
HawkesRanker L=272 p=0.01 beta=1.959580178542046e-07,0.3991325785242636,0.41230103554365805,0.41404463092516225
HawkesRanker L=272 p=0.1 beta=9.79790089271023e-08,0.3890833753522393,0.40733144723907133,0.4108509378071419
HawkesRanker L=272 p=0.5 beta=2.949462063248678e-08,0.3681759358949759,0.3904638143488904,0.38894581399369565
HawkesRanker L=273 p=0.01 beta=1.9524022291700973e-07,0.3991325785242636,0.4122718759107942,0.4138681213075671
HawkesRanker L=273 p=0.1 beta=9.762011145850487e-08,0.3890724043495645,0.4072572857154337,0.4104371306957343
HawkesRanker L=273 p=0.5 beta=2.9386581729071075e-08,0.36849003090871757,0.3903898753968596,0.3887676126646232
HawkesRanker L=274 p=0.01 beta=1.9452766735891845e-07,0.3991325785242636,0.41214889898098617,0.4138748968280703
HawkesRanker L=274 p=0.1 beta=9.726383367945922e-08,0.3890724043495645,0.40721318067958134,0.41016519304730414
HawkesRanker L=274 p=0.5 beta=2.9279331430789793e-08,0.36849003090871757,0.39039181473245316,0.3887694593623994
HawkesRanker L=275 p=0.01 beta=1.9382029402306784e-07,0.39888719179477794,0.4120272309090444,0.414381921890493
HawkesRanker L=275 p=0.1 beta=9.691014701153392e-08,0.3892085794358087,0.4070985050331656,0.4101102535798015
HawkesRanker L=275 p=0.5 beta=2.9172861134677833e-08,0.36849003090871757,0.3903960832243022,0.38852332781407
HawkesRanker L=276 p=0.01 beta=1.9311804658095526e-07,0.39888719179477794,0.41200072511431046,0.4142975548756772
HawkesRanker L=276 p=0.1 beta=9.655902329047763e-08,0.38892248520765194,0.4069591876390554,0.4102752963790566
HawkesRanker L=276 p=0.5 beta=2.906716236245074e-08,0.36849003090871757,0.3904108657933191,0.38828239389176633
HawkesRanker L=277 p=0.01 beta=1.9242086951748612e-07,0.3985016176227057,0.41207568285472257,0.4155638556362632
HawkesRanker L=277 p=0.1 beta=9.621043475874306e-08,0.38906486344190294,0.40698216053323083,0.40805494984002305
HawkesRanker L=277 p=0.5 beta=2.8962226758254164e-08,0.36849003090871757,0.39035616586073507,0.38785032828038885
HawkesRanker L=278 p=0.01 beta=1.9172870811634409e-07,0.39823392300872135,0.4119383985622334,0.41490972524261116
HawkesRanker L=278 p=0.1 beta=9.586435405817204e-08,0.3888959796339628,0.40697826772451406,0.40808792276168565
HawkesRanker L=278 p=0.5 beta=2.8858046086461885e-08,0.36849003090871757,0.39028691183001907,0.3878113633074296
HawkesRanker L=279 p=0.01 beta=1.910415084456762e-07,0.39823392300872135,0.41196456119447833,0.41490866894755624
HawkesRanker L=279 p=0.1 beta=9.55207542228381e-08,0.3888959796339628,0.4070585251192591,0.40861400125855235
HawkesRanker L=279 p=0.5 beta=2.875461222952116e-08,0.36849003090871757,0.3902785354709825,0.38802430890167244
HawkesRanker L=28 p=0.01 beta=1.9035921734408448e-06,0.3653787028260825,0.3868523301067021,0.3872306724356022
HawkesRanker L=28 p=0.1 beta=9.517960867204224e-07,0.3883598342547053,0.40419004628831323,0.40921381469694307
HawkesRanker L=28 p=0.5 beta=2.8651917185844297e-07,0.39904976627255906,0.4121983056489797,0.41486240816795833
HawkesRanker L=280 p=0.01 beta=1.903592173440845e-07,0.39776278048810887,0.4120042491272758,0.41635442251918
HawkesRanker L=280 p=0.1 beta=9.517960867204224e-08,0.38899540906201413,0.40702253313737585,0.4092292193790927
HawkesRanker L=280 p=0.5 beta=2.86519171858443e-08,0.36849003090871757,0.39019842037675495,0.3878949326857378
HawkesRanker L=281 p=0.01 beta=1.8968178240691692e-07,0.3976113418207691,0.4119574668514004,0.4162504364606044
HawkesRanker L=281 p=0.1 beta=9.484089120345846e-08,0.38913002121076057,0.40698005826547623,0.4089015394553982
HawkesRanker L=281 p=0.5 beta=2.8549953067745208e-08,0.3681366740182582,0.3899405412319501,0.38739936745819487
HawkesRanker L=282 p=0.01 beta=1.8900915197284983e-07,0.3977925504825432,0.41187731849166187,0.41664204716304515
HawkesRanker L=282 p=0.1 beta=9.450457598642492e-08,0.38951002008899266,0.407106205209372,0.40885193119559254
HawkesRanker L=282 p=0.5 beta=2.8448712099419873e-08,0.3681366740182582,0.3899343940827426,0.38737502803469687
HawkesRanker L=283 p=0.01 beta=1.8834127511075495e-07,0.3979134357345424,0.4116721143322782,0.41582888411003244
HawkesRanker L=283 p=0.1 beta=9.417063755537748e-08,0.38951002008899266,0.4070241636068565,0.4076144245333034
HawkesRanker L=283 p=0.5 beta=2.8348186614969623e-08,0.3681366740182582,0.38993494896793685,0.38728981347464814
HawkesRanker L=284 p=0.01 beta=1.8767810160684385e-07,0.3979244095510163,0.41166520269583157,0.4158096726196213
HawkesRanker L=284 p=0.1 beta=9.383905080342193e-08,0.38951002008899266,0.4068466566902617,0.40693830233411593
HawkesRanker L=284 p=0.5 beta=2.8248369056466212e-08,0.3681366740182582,0.3899819337852397,0.38735145975029633
HawkesRanker L=285 p=0.01 beta=1.87019581952083e-07,0.3976682208173348,0.4115118287622317,0.4159445448342854
HawkesRanker L=285 p=0.1 beta=9.35097909760415e-08,0.3891656251486536,0.4060846083781367,0.4060522272931693
HawkesRanker L=285 p=0.5 beta=2.8149251972057558e-08,0.3681366740182582,0.3900042058054482,0.387387166391907
HawkesRanker L=286 p=0.01 beta=1.8636566732987293e-07,0.397527460517564,0.41156940154037,0.41631742114496845
HawkesRanker L=286 p=0.1 beta=9.318283366493647e-08,0.3891656251486536,0.4058012548557012,0.40585468583178347
HawkesRanker L=286 p=0.5 beta=2.8050828014113298e-08,0.3681366740182582,0.3899879725294976,0.3875569365431806
HawkesRanker L=287 p=0.01 beta=1.8571630960398487e-07,0.3973390766680954,0.41153609687541765,0.4166606088459461
HawkesRanker L=287 p=0.1 beta=9.285815480199243e-08,0.38909251682648965,0.4057815479091143,0.4056742139032636
HawkesRanker L=287 p=0.5 beta=2.7953089937409074e-08,0.3681366740182582,0.38995271732379966,0.3875548836277107
HawkesRanker L=288 p=0.01 beta=1.850714613067488e-07,0.39780740257581304,0.4115551962371503,0.4151609334215803
HawkesRanker L=288 p=0.1 beta=9.25357306533744e-08,0.3890918696526976,0.40560022842004845,0.40587872040352524
HawkesRanker L=288 p=0.5 beta=2.7856030597348623e-08,0.3679515823137319,0.38985759000185466,0.3857850846117567
HawkesRanker L=289 p=0.01 beta=1.844310756274867e-07,0.39800922803780453,0.411569123101165,0.4160682162912368
HawkesRanker L=289 p=0.1 beta=9.221553781374335e-08,0.3889619590312052,0.40574519898940287,0.40719782774200003
HawkesRanker L=289 p=0.5 beta=2.7759642948222852e-08,0.3679515823137319,0.38991280201598894,0.3859203384169903
HawkesRanker L=29 p=0.01 beta=1.8379510640118502e-06,0.36925727938702324,0.38814336294647156,0.3889221268514034
HawkesRanker L=29 p=0.1 beta=9.189755320059251e-07,0.388332560958719,0.4047313891585727,0.41460807021340557
HawkesRanker L=29 p=0.5 beta=2.766392004150484e-07,0.39900582348642394,0.41220076261983946,0.41403720131541155
HawkesRanker L=290 p=0.01 beta=1.83795106401185e-07,0.3974413330352806,0.41210406980742154,0.417443121149179
HawkesRanker L=290 p=0.1 beta=9.18975532005925e-08,0.3889619590312052,0.40568417518430705,0.4067316272130263
HawkesRanker L=290 p=0.5 beta=2.766392004150484e-08,0.3679515823137319,0.38989297427624303,0.3859492831960801
HawkesRanker L=291 p=0.01 beta=1.8316350809740087e-07,0.3975859820547669,0.41215173376262315,0.41761659138761253
HawkesRanker L=291 p=0.1 beta=9.158175404870044e-08,0.3888673098641178,0.4055806315260726,0.40651573708707583
HawkesRanker L=291 p=0.5 beta=2.756885502418008e-08,0.3679515823137319,0.3898259966865379,0.38593863401760786
HawkesRanker L=292 p=0.01 beta=1.825362358093961e-07,0.3976107264099608,0.41187706711089017,0.41743464145460757
HawkesRanker L=292 p=0.1 beta=9.126811790469805e-08,0.3888037323932966,0.4055753399988994,0.40645733381868815
HawkesRanker L=292 p=0.5 beta=2.7474441137110973e-08,0.3678445044681381,0.38982416471504505,0.38620301980703187
HawkesRanker L=293 p=0.01 beta=1.8191324524349371e-07,0.3974233401801718,0.4120192779017633,0.4191907572415341
HawkesRanker L=293 p=0.1 beta=9.095662262174686e-08,0.3884227469800481,0.405440198110855,0.4067151642151458
HawkesRanker L=293 p=0.5 beta=2.7380671713434824e-08,0.3678445044681381,0.3898483353078994,0.38629787038519037
HawkesRanker L=294 p=0.01 beta=1.812944927086519e-07,0.3974233401801718,0.4120372041118588,0.41953781112898136
HawkesRanker L=294 p=0.1 beta=9.064724635432595e-08,0.3887778453563479,0.4056265425743985,0.408384173899264
HawkesRanker L=294 p=0.5 beta=2.728754017699457e-08,0.3680464226912578,0.38989296501932463,0.3860029524503854
HawkesRanker L=295 p=0.01 beta=1.8067993510624967e-07,0.3975304180257655,0.41206597698827635,0.4195818928365194
HawkesRanker L=295 p=0.1 beta=9.033996755312484e-08,0.3887778453563479,0.40565116945935914,0.40845414175843975
HawkesRanker L=295 p=0.5 beta=2.7195040040801368e-08,0.3680464226912578,0.3898663230315519,0.3859762727454972
HawkesRanker L=296 p=0.01 beta=1.800695299200799e-07,0.3976179037293213,0.41209520868823935,0.4198513862607762
HawkesRanker L=296 p=0.1 beta=9.003476496003996e-08,0.38868182446220134,0.4056226806910913,0.4088773486586528
HawkesRanker L=296 p=0.5 beta=2.710316490552839e-08,0.3680464226912578,0.3898421072358789,0.3858079736872277
HawkesRanker L=297 p=0.01 beta=1.794632352065443e-07,0.3977680226697125,0.41185682225965187,0.41950270265282774
HawkesRanker L=297 p=0.1 beta=8.973161760327215e-08,0.388414129848217,0.40567748758712147,0.40837809627565114
HawkesRanker L=297 p=0.5 beta=2.701190845803503e-08,0.3680464226912578,0.3896583536826268,0.3856838007274315
HawkesRanker L=298 p=0.01 beta=1.7886100958504582e-07,0.39784925413878364,0.4117875606683164,0.41913707639699976
HawkesRanker L=298 p=0.1 beta=8.943050479252291e-08,0.38823939292436344,0.4055814148958198,0.4084559945832268
HawkesRanker L=298 p=0.5 beta=2.6921264469920818e-08,0.36873546862765355,0.3900545581196382,0.385485920034672
HawkesRanker L=299 p=0.01 beta=1.782628122285741e-07,0.3982685484394244,0.4117127194603895,0.4183650192279834
HawkesRanker L=299 p=0.1 beta=8.913140611428705e-08,0.3882776350120755,0.40556396719442506,0.40878720663440726
HawkesRanker L=299 p=0.5 beta=2.6831226796108373e-08,0.3684908680341434,0.39006310128062965,0.3859532327131176
HawkesRanker L=3 p=0.01 beta=1.7766860285447886e-05,0.3081819918757993,0.33842892914206013,0.3179782498741043
HawkesRanker L=3 p=0.1 beta=8.883430142723943e-06,0.3203403204493557,0.3502903314599429,0.3316292127790811
HawkesRanker L=3 p=0.5 beta=2.6741789373454678e-06,0.35344162409604635,0.3790296994484808,0.37794492171134425
HawkesRanker L=30 p=0.01 beta=1.7766860285447885e-06,0.3716420296168161,0.39057088144852276,0.39034678760832076
HawkesRanker L=30 p=0.1 beta=8.883430142723943e-07,0.3882833522269622,0.40504192899331576,0.41667565833661724
HawkesRanker L=30 p=0.5 beta=2.674178937345468e-07,0.3984514561931869,0.4115067954328902,0.41193558721830387
HawkesRanker L=300 p=0.01 beta=1.7766860285447886e-07,0.3979300158273596,0.4116541723094046,0.4182246647475274
HawkesRanker L=300 p=0.1 beta=8.883430142723943e-08,0.388473944395664,0.40567038226849234,0.40853298166908986
HawkesRanker L=300 p=0.5 beta=2.674178937345468e-08,0.3684908680341434,0.3899219373487831,0.38589470876007254
HawkesRanker L=301 p=0.01 beta=1.7707834171542744e-07,0.3978229379817659,0.41165342349184364,0.4183748955676033
HawkesRanker L=301 p=0.1 beta=8.853917085771372e-08,0.388473944395664,0.40567597834624075,0.4086188847042325
HawkesRanker L=301 p=0.5 beta=2.6652946219390047e-08,0.3684908680341434,0.3899219373487831,0.3857616546357018
HawkesRanker L=302 p=0.01 beta=1.764919895905419e-07,0.39797357155252217,0.4116976275817556,0.41807717015414475
HawkesRanker L=302 p=0.1 beta=8.824599479527095e-08,0.38836204804701857,0.4056988198166702,0.4091518121530127
HawkesRanker L=302 p=0.5 beta=2.6564691430584117e-08,0.36891153099897595,0.39007730220379466,0.3855436921401874
HawkesRanker L=303 p=0.01 beta=1.7590950777671175e-07,0.39782603750039447,0.4115412899367863,0.4176305198861015
HawkesRanker L=303 p=0.1 beta=8.795475388835587e-08,0.38821192910662733,0.4050363378753081,0.4082989320652098
HawkesRanker L=303 p=0.5 beta=2.6477019181638297e-08,0.36891153099897595,0.3900614581546258,0.3854983180913955
HawkesRanker L=304 p=0.01 beta=1.7533085808007782e-07,0.39720252520074145,0.4116763025725993,0.41869629411125125
HawkesRanker L=304 p=0.1 beta=8.766542904003891e-08,0.38821192910662733,0.40507130923791135,0.4079251810161597
HawkesRanker L=304 p=0.5 beta=2.638992372380396e-08,0.3690293166291291,0.3900572214776228,0.3853915440063723
HawkesRanker L=305 p=0.01 beta=1.7475600280768412e-07,0.39720252520074145,0.4124039701568401,0.4216877694725866
HawkesRanker L=305 p=0.1 beta=8.737800140384206e-08,0.3879665423771417,0.4049037989648658,0.40824360479160265
HawkesRanker L=305 p=0.5 beta=2.6303399383725915e-08,0.3690293166291291,0.39013830854686204,0.38542210068901867
HawkesRanker L=306 p=0.01 beta=1.74184904759293e-07,0.3972881606750695,0.4125795895032148,0.42242418387887976
HawkesRanker L=306 p=0.1 beta=8.70924523796465e-08,0.3876161198578218,0.40479460658314304,0.40835309968307254
HawkesRanker L=306 p=0.5 beta=2.621744056221047e-08,0.3690293166291291,0.39019864047208147,0.3856898746469677
HawkesRanker L=307 p=0.01 beta=1.7361752721936043e-07,0.3972881606750695,0.4125944512638429,0.42230950856204047
HawkesRanker L=307 p=0.1 beta=8.680876360968021e-08,0.3868524112972166,0.40447471645440447,0.4089307779045399
HawkesRanker L=307 p=0.5 beta=2.6132041733017603e-08,0.3690293166291291,0.3901862853360514,0.3855562720230689
HawkesRanker L=308 p=0.01 beta=1.7305383394916772e-07,0.3971114822298399,0.41271465906491367,0.42244222463417097
HawkesRanker L=308 p=0.1 beta=8.652691697458386e-08,0.3868524112972166,0.40448673832484894,0.4088895407590527
HawkesRanker L=308 p=0.5 beta=2.6047197441676637e-08,0.3686829338878235,0.3901528223756622,0.38559952647613144
HawkesRanker L=309 p=0.01 beta=1.7249378917910568e-07,0.3967133029751966,0.4127864731260922,0.42383457979093647
HawkesRanker L=309 p=0.1 beta=8.624689458955284e-08,0.3871889416690827,0.4046448439402262,0.4086880166616699
HawkesRanker L=309 p=0.5 beta=2.5962902304324933e-08,0.3686829338878235,0.3901433743304627,0.3857850179312016
HawkesRanker L=31 p=0.01 beta=1.7193735760110856e-06,0.3727573680335036,0.39199529841437036,0.39146610384207947
HawkesRanker L=31 p=0.1 beta=8.596867880055428e-07,0.389876126339145,0.40582348879436186,0.4165756914992244
HawkesRanker L=31 p=0.5 beta=2.5879151006569045e-07,0.39894207551934774,0.41107962642591356,0.4094044422143632
HawkesRanker L=310 p=0.01 beta=1.7193735760110856e-07,0.39656186430785684,0.41270477431095354,0.42384676247671654
HawkesRanker L=310 p=0.1 beta=8.596867880055428e-08,0.3871889416690827,0.4046739851609077,0.4085427454770197
HawkesRanker L=310 p=0.5 beta=2.5879151006569043e-08,0.3686829338878235,0.3900874746941744,0.38720573431807226
HawkesRanker L=311 p=0.01 beta=1.713845043612336e-07,0.39694791541214425,0.41284974998114043,0.4236863857663575
HawkesRanker L=311 p=0.1 beta=8.56922521806168e-08,0.3871889416690827,0.40470307528588556,0.40869652225685077
HawkesRanker L=311 p=0.5 beta=2.5795938302367857e-08,0.36855274977028585,0.39010617475370346,0.3872201498030128
HawkesRanker L=312 p=0.01 beta=1.708351950523835e-07,0.39682393053829884,0.4128800506122434,0.4242165382674398
HawkesRanker L=312 p=0.1 beta=8.541759752619175e-08,0.3871889416690827,0.40466497686404623,0.4085127397790372
HawkesRanker L=312 p=0.5 beta=2.571325901293719e-08,0.36855274977028585,0.39008027277476626,0.38725362804977465
HawkesRanker L=313 p=0.01 beta=1.7028939570716822e-07,0.39682393053829884,0.4128549050985041,0.4247222500955238
HawkesRanker L=313 p=0.1 beta=8.514469785358411e-08,0.38684412176232147,0.4045545948441316,0.40861312501375907
