,L,mu,theta,forget_func,jaccard_sim,rbo
104,1.0,0.04828103448275863,0.044833103448275874,exp,0.3333333333333333,0.3765851212279783
105,1.0,0.05172896551724139,1e-05,exp,0.15789473684210525,0.2539428781095448
106,1.0,0.05172896551724139,0.003457931034482759,exp,0.1724137931034483,0.26449035827099554
107,1.0,0.05172896551724139,0.006905862068965518,exp,0.18518518518518517,0.27247849496733423
108,1.0,0.05172896551724139,0.010353793103448278,exp,0.2,0.27777777777777773
109,1.0,0.05172896551724139,0.013801724137931036,exp,0.2,0.283357266532007
110,1.0,0.05172896551724139,0.017249655172413794,exp,0.2,0.29470199120592516
111,1.0,0.05172896551724139,0.020697586206896556,exp,0.21428571428571427,0.2959583935337561
112,1.0,0.05172896551724139,0.024145517241379314,exp,0.23076923076923078,0.30386243386243383
113,1.0,0.05172896551724139,0.027593448275862072,exp,0.2413793103448276,0.3094791510358291
114,1.0,0.05172896551724139,0.03104137931034483,exp,0.25,0.31885561357955583
115,1.0,0.05172896551724139,0.03448931034482759,exp,0.2649122807017544,0.33070788338645485
116,1.0,0.05172896551724139,0.03793724137931035,exp,0.2857142857142857,0.3352367611883183
117,1.0,0.05172896551724139,0.041385172413793116,exp,0.3076923076923077,0.34467965837323833
118,1.0,0.05172896551724139,0.044833103448275874,exp,0.3333333333333333,0.3604273317032832
119,1.0,0.05172896551724139,0.04828103448275863,exp,0.36,0.38309775096107274
120,1.0,0.05517689655172415,1e-05,exp,0.15789473684210525,0.2539428781095448
121,1.0,0.05517689655172415,0.003457931034482759,exp,0.1724137931034483,0.2633467295232001
122,1.0,0.05517689655172415,0.006905862068965518,exp,0.1835016835016835,0.270734126984127
123,1.0,0.05517689655172415,0.010353793103448278,exp,0.2,0.2769974398759001
124,1.0,0.05517689655172415,0.013801724137931036,exp,0.2,0.283357266532007
125,1.0,0.05517689655172415,0.017249655172413794,exp,0.2,0.29144982093400096
126,1.0,0.05517689655172415,0.020697586206896556,exp,0.2,0.2934775789686504
127,1.0,0.05517689655172415,0.024145517241379314,exp,0.21739130434782608,0.29616188459325715
128,1.0,0.05517689655172415,0.027593448275862072,exp,0.23443223443223443,0.302274551882395
129,1.0,0.05517689655172415,0.03104137931034483,exp,0.2456896551724138,0.31219387755102035
130,1.0,0.05517689655172415,0.03448931034482759,exp,0.25,0.322305635322378
131,1.0,0.05517689655172415,0.03793724137931035,exp,0.2727272727272727,0.3333333333333333
132,1.0,0.05517689655172415,0.041385172413793116,exp,0.2922201138519924,0.33704081632653055
133,1.0,0.05517689655172415,0.044833103448275874,exp,0.3218390804597701,0.3470805457169094
134,1.0,0.05517689655172415,0.04828103448275863,exp,0.3333333333333333,0.36105325209977324
135,1.0,0.05517689655172415,0.05172896551724139,exp,0.36,0.3783349917278488
136,1.0,0.05862482758620691,1e-05,exp,0.15789473684210525,0.2539428781095448
137,1.0,0.05862482758620691,0.003457931034482759,exp,0.1724137931034483,0.26573798500881834
138,1.0,0.05862482758620691,0.006905862068965518,exp,0.18181818181818182,0.270734126984127
139,1.0,0.05862482758620691,0.010353793103448278,exp,0.2,0.27640296361887273
140,1.0,0.05862482758620691,0.013801724137931036,exp,0.2,0.27777777777777773
141,1.0,0.05862482758620691,0.017249655172413794,exp,0.2,0.28823129251700674
142,1.0,0.05862482758620691,0.020697586206896556,exp,0.2,0.2928233562973822
143,1.0,0.05862482758620691,0.024145517241379314,exp,0.21583850931677018,0.29740682701467014
144,1.0,0.05862482758620691,0.027593448275862072,exp,0.23076923076923078,0.30026856184069073
145,1.0,0.05862482758620691,0.03104137931034483,exp,0.2413793103448276,0.304859089323375
146,1.0,0.05862482758620691,0.03448931034482759,exp,0.25,0.313044847568657
147,1.0,0.05862482758620691,0.03793724137931035,exp,0.25,0.32804208132768503
148,1.0,0.05862482758620691,0.041385172413793116,exp,0.2727272727272727,0.3345767195767196
149,1.0,0.05862482758620691,0.044833103448275874,exp,0.29411764705882354,0.3377749433106575
150,1.0,0.05862482758620691,0.04828103448275863,exp,0.3333333333333333,0.34444444444444444
151,1.0,0.05862482758620691,0.05172896551724139,exp,0.3333333333333333,0.3614594780728478
152,1.0,0.05862482758620691,0.05517689655172415,exp,0.3618181818181818,0.37617469831755546
153,1.0,0.062072758620689665,1e-05,exp,0.15789473684210525,0.2539428781095448
154,1.0,0.062072758620689665,0.003457931034482759,exp,0.1724137931034483,0.26485474782785157
155,1.0,0.062072758620689665,0.006905862068965518,exp,0.17647058823529413,0.26821667471720434
156,1.0,0.062072758620689665,0.010353793103448278,exp,0.2,0.27512683084111655
157,1.0,0.062072758620689665,0.013801724137931036,exp,0.2,0.2772619047619047
158,1.0,0.062072758620689665,0.017249655172413794,exp,0.2,0.283357266532007
159,1.0,0.062072758620689665,0.020697586206896556,exp,0.2,0.28860265192682777
160,1.0,0.062072758620689665,0.024145517241379314,exp,0.2,0.29470199120592516
161,1.0,0.062072758620689665,0.027593448275862072,exp,0.21739130434782608,0.29616188459325715
162,1.0,0.062072758620689665,0.03104137931034483,exp,0.23076923076923078,0.302274551882395
163,1.0,0.062072758620689665,0.03448931034482759,exp,0.25,0.3113016714292394
164,1.0,0.062072758620689665,0.03793724137931035,exp,0.25,0.31885561357955583
165,1.0,0.062072758620689665,0.041385172413793116,exp,0.2631578947368421,0.33010935383340223
166,1.0,0.062072758620689665,0.044833103448275874,exp,0.27636363636363637,0.3333333333333333
