,L,mu_t,mu_c,theta,forget_func,jaccard_sim,rbo
8530,90.0,0.06614285714285714,0.7717142857142857,0.05644444444444444,exp,0.29955654622226685,0.3016065993990348
8531,90.0,0.06614285714285714,0.8358571428571429,0.001,exp,0.29181910903295105,0.2922459522582092
8532,90.0,0.06614285714285714,0.8358571428571429,0.05644444444444444,exp,0.2943598647365289,0.2956880049144141
8533,90.0,0.06614285714285714,0.9,0.001,exp,0.28855814051582457,0.28881255515574966
8534,90.0,0.06614285714285714,0.9,0.05644444444444444,exp,0.29118895087379415,0.2910721944938622
8535,90.0,0.13028571428571428,0.002,0.001,exp,0.24891264970964166,0.3034378051037663
8536,90.0,0.13028571428571428,0.06614285714285714,0.001,exp,0.3692340417637627,0.378110459230559
8537,90.0,0.13028571428571428,0.06614285714285714,0.05644444444444444,exp,0.3934130785436087,0.39786799496675185
8538,90.0,0.13028571428571428,0.13028571428571428,0.001,exp,0.3536645743493878,0.36218451080330877
8539,90.0,0.13028571428571428,0.13028571428571428,0.05644444444444444,exp,0.3773590350166937,0.38082422200746047
8540,90.0,0.13028571428571428,0.13028571428571428,0.11188888888888888,exp,0.38794327971744413,0.38827786687111365
8541,90.0,0.13028571428571428,0.19442857142857142,0.001,exp,0.34453551139901123,0.3510139651734267
8542,90.0,0.13028571428571428,0.19442857142857142,0.05644444444444444,exp,0.36221520577760524,0.36389665421848355
8543,90.0,0.13028571428571428,0.19442857142857142,0.11188888888888888,exp,0.3709113462968799,0.36886432093517524
8544,90.0,0.13028571428571428,0.25857142857142856,0.001,exp,0.3377795211020526,0.34257057245053235
8545,90.0,0.13028571428571428,0.25857142857142856,0.05644444444444444,exp,0.35106129190622065,0.3551229183075701
8546,90.0,0.13028571428571428,0.25857142857142856,0.11188888888888888,exp,0.3577890102324024,0.35875921730409305
8547,90.0,0.13028571428571428,0.32271428571428573,0.001,exp,0.3325877899164297,0.3382450276000909
8548,90.0,0.13028571428571428,0.32271428571428573,0.05644444444444444,exp,0.3478265213650482,0.3481004508522642
8549,90.0,0.13028571428571428,0.32271428571428573,0.11188888888888888,exp,0.35247130247435,0.3513641211172227
8550,90.0,0.13028571428571428,0.38685714285714284,0.001,exp,0.3280763067854334,0.33308791924331743
8551,90.0,0.13028571428571428,0.38685714285714284,0.05644444444444444,exp,0.33918250526858545,0.3415797414397259
8552,90.0,0.13028571428571428,0.38685714285714284,0.11188888888888888,exp,0.3438900190684323,0.34423107706649153
8553,90.0,0.13028571428571428,0.45099999999999996,0.001,exp,0.32392167211462497,0.32845075568675325
8554,90.0,0.13028571428571428,0.45099999999999996,0.05644444444444444,exp,0.3328395762703429,0.33749513455205454
8555,90.0,0.13028571428571428,0.45099999999999996,0.11188888888888888,exp,0.33736332278193576,0.3395788740085137
8556,90.0,0.13028571428571428,0.5151428571428571,0.001,exp,0.31861011904978254,0.3220028023179147
8557,90.0,0.13028571428571428,0.5151428571428571,0.05644444444444444,exp,0.3272848081728892,0.3308179007245527
8558,90.0,0.13028571428571428,0.5151428571428571,0.11188888888888888,exp,0.32993882218032283,0.3322108721302614
8559,90.0,0.13028571428571428,0.5792857142857143,0.001,exp,0.313958227145558,0.31779962128023487
8560,90.0,0.13028571428571428,0.5792857142857143,0.05644444444444444,exp,0.32302970352268134,0.3253002151365741
8561,90.0,0.13028571428571428,0.5792857142857143,0.11188888888888888,exp,0.32504083924400096,0.32694257403719923
8562,90.0,0.13028571428571428,0.6434285714285715,0.001,exp,0.3106750476426093,0.3148132356053789
8563,90.0,0.13028571428571428,0.6434285714285715,0.05644444444444444,exp,0.31859007538983003,0.32324442871113934
8564,90.0,0.13028571428571428,0.6434285714285715,0.11188888888888888,exp,0.32125885861421455,0.32418025488711777
8565,90.0,0.13028571428571428,0.7075714285714285,0.001,exp,0.30637497798745117,0.30919323160687173
8566,90.0,0.13028571428571428,0.7075714285714285,0.05644444444444444,exp,0.31476817120241724,0.3181303645968264
8567,90.0,0.13028571428571428,0.7075714285714285,0.11188888888888888,exp,0.31599462486271246,0.31970285603961657
8568,90.0,0.13028571428571428,0.7717142857142857,0.001,exp,0.3043952627250831,0.30704897879954934
8569,90.0,0.13028571428571428,0.7717142857142857,0.05644444444444444,exp,0.3101548969168636,0.3135540792204821
8570,90.0,0.13028571428571428,0.7717142857142857,0.11188888888888888,exp,0.312370265935981,0.31467225249088837
8571,90.0,0.13028571428571428,0.8358571428571429,0.001,exp,0.30201453815255314,0.303501508702824
8572,90.0,0.13028571428571428,0.8358571428571429,0.05644444444444444,exp,0.3050375884596861,0.3073071476042208
8573,90.0,0.13028571428571428,0.8358571428571429,0.11188888888888888,exp,0.30888997378501004,0.31080340713250354
8574,90.0,0.13028571428571428,0.9,0.001,exp,0.300218870926198,0.30013548745019153
8575,90.0,0.13028571428571428,0.9,0.05644444444444444,exp,0.30246084428394493,0.30287994546869434
8576,90.0,0.13028571428571428,0.9,0.11188888888888888,exp,0.303902524762157,0.3046071127289663
8577,90.0,0.19442857142857142,0.002,0.001,exp,0.2364771891090658,0.29019915266168383
8578,90.0,0.19442857142857142,0.06614285714285714,0.001,exp,0.36236605541287387,0.3742554787955883
8579,90.0,0.19442857142857142,0.06614285714285714,0.05644444444444444,exp,0.387120915047366,0.3931888923188593
8580,90.0,0.19442857142857142,0.13028571428571428,0.001,exp,0.3530425355788455,0.36314714378335033
8581,90.0,0.19442857142857142,0.13028571428571428,0.05644444444444444,exp,0.37690843505277977,0.3809809466744618
8582,90.0,0.19442857142857142,0.13028571428571428,0.11188888888888888,exp,0.38367193403897776,0.3874172116806191
8583,90.0,0.19442857142857142,0.19442857142857142,0.001,exp,0.34267504593113374,0.35395005586778755
8584,90.0,0.19442857142857142,0.19442857142857142,0.05644444444444444,exp,0.36128564106252803,0.3657170739020092
8585,90.0,0.19442857142857142,0.19442857142857142,0.11188888888888888,exp,0.3684523362443885,0.37072082024204894
8586,90.0,0.19442857142857142,0.19442857142857142,0.16733333333333333,exp,0.3761175218232129,0.375609188089927
8587,90.0,0.19442857142857142,0.25857142857142856,0.001,exp,0.33799331765793245,0.34732003523249433
8588,90.0,0.19442857142857142,0.25857142857142856,0.05644444444444444,exp,0.3534981731051298,0.3582969278482056
8589,90.0,0.19442857142857142,0.25857142857142856,0.11188888888888888,exp,0.35906566876307044,0.3616780786001707
8590,90.0,0.19442857142857142,0.25857142857142856,0.16733333333333333,exp,0.36465909511190614,0.3646896622844736
8591,90.0,0.19442857142857142,0.32271428571428573,0.001,exp,0.3350193533006103,0.34311258520566856
8592,90.0,0.19442857142857142,0.32271428571428573,0.05644444444444444,exp,0.3495662808213047,0.352618606246443
8593,90.0,0.19442857142857142,0.32271428571428573,0.11188888888888888,exp,0.3534381087088128,0.3554047127863845
8594,90.0,0.19442857142857142,0.32271428571428573,0.16733333333333333,exp,0.3557586953671811,0.3580832620633028
8595,90.0,0.19442857142857142,0.38685714285714284,0.001,exp,0.3309670279484679,0.3379750346086421
8596,90.0,0.19442857142857142,0.38685714285714284,0.05644444444444444,exp,0.3427881282987819,0.3473441813488046
8597,90.0,0.19442857142857142,0.38685714285714284,0.11188888888888888,exp,0.34696949367180185,0.34937206400418186
8598,90.0,0.19442857142857142,0.38685714285714284,0.16733333333333333,exp,0.3482656037070461,0.35128930741218567
8599,90.0,0.19442857142857142,0.45099999999999996,0.001,exp,0.3270218988574337,0.3339369410710545
8600,90.0,0.19442857142857142,0.45099999999999996,0.05644444444444444,exp,0.3373696410223314,0.3428532886791505
8601,90.0,0.19442857142857142,0.45099999999999996,0.11188888888888888,exp,0.33967405181912497,0.34438585788143505
8602,90.0,0.19442857142857142,0.45099999999999996,0.16733333333333333,exp,0.3431147314610561,0.34572421514409096
8603,90.0,0.19442857142857142,0.5151428571428571,0.001,exp,0.31949187945466,0.32717848605399513
8604,90.0,0.19442857142857142,0.5151428571428571,0.05644444444444444,exp,0.3302474697491453,0.3366010698748144
8605,90.0,0.19442857142857142,0.5151428571428571,0.11188888888888888,exp,0.33309278208082377,0.3379469820034253
