,L,mu,theta,forget_func,jaccard_sim,rbo,kendall_tau
6205,13.0,0.12040678,0.07586448,exp,0.3717105263157895,0.3889590877872128,0.5555555555555556
6206,13.0,0.12040678,0.07931241,exp,0.3684210526315789,0.3909835600907029,0.5555555555555556
6207,13.0,0.12040678,0.08276034,exp,0.375,0.39036875822590106,0.5555555555555556
6208,13.0,0.12040678,0.08566102,exp,0.375,0.3905738482747411,0.5555555555555556
6209,13.0,0.12040678,0.08620828,exp,0.375,0.3905738482747411,0.5555555555555556
6210,13.0,0.12040678,0.08965621,exp,0.38461538461538464,0.39024304354833206,0.5555555555555556
6211,13.0,0.12040678,0.09310414,exp,0.38461538461538464,0.3945238095238095,0.5555555555555556
6212,13.0,0.12040678,0.09655207,exp,0.38461538461538464,0.40092647251738156,0.5625
6213,13.0,0.12040678,0.1,exp,0.391304347826087,0.4035937295028204,0.5686274509803921
6214,13.0,0.12040678,0.10259322,exp,0.4,0.4035843520555392,0.5652173913043478
6215,13.0,0.12040678,0.11952542,exp,0.4166666666666667,0.4136305361305361,0.5714285714285714
6216,13.0,0.15,0.0001,exp,0.3103448275862069,0.34056051587301583,0.5
6217,13.0,0.15,0.001,exp,0.3333333333333333,0.34420634920634924,0.5
6218,13.0,0.15,0.01035379,exp,0.3333333333333333,0.35956632653061227,0.5172413793103449
6219,13.0,0.15,0.01380172,exp,0.3333333333333333,0.3646473318348318,0.5238095238095238
6220,13.0,0.15,0.01724966,exp,0.3333333333333333,0.3602638098224006,0.5238095238095238
6221,13.0,0.15,0.0179322,exp,0.3333333333333333,0.362145895990201,0.5238095238095238
6222,13.0,0.15,0.02069759,exp,0.3333333333333333,0.362145895990201,0.5319148936170213
6223,13.0,0.15,0.02414552,exp,0.3333333333333333,0.3624236737679788,0.5319148936170213
6224,13.0,0.15,0.02759345,exp,0.3333333333333333,0.36341029131709635,0.5238095238095238
6225,13.0,0.15,0.03104138,exp,0.3333333333333333,0.3599829931972789,0.5348837209302325
6226,13.0,0.15,0.0333333333,exp,0.3333333333333333,0.3599829931972789,0.5384615384615384
6227,13.0,0.15,0.03448931,exp,0.3333333333333333,0.3599829931972789,0.5348837209302325
6228,13.0,0.15,0.03486441,exp,0.3333333333333333,0.3599829931972789,0.5384615384615384
6229,13.0,0.15,0.03793724,exp,0.3333333333333333,0.3625078417367622,0.5348837209302325
6230,13.0,0.15,0.04138517,exp,0.3333333333333333,0.3625078417367622,0.5294117647058824
6231,13.0,0.15,0.05179661,exp,0.3333333333333333,0.36342736448840474,0.543859649122807
6232,13.0,0.15,0.0666666667,exp,0.36,0.36464395943562605,0.5454545454545454
6233,13.0,0.15,0.06872881,exp,0.36,0.3660063852429769,0.5416666666666666
6234,13.0,0.15,0.07586448,exp,0.36,0.36559980206649484,0.5416666666666666
6235,13.0,0.15,0.07931241,exp,0.36,0.37089375685828974,0.5416666666666666
6236,13.0,0.15,0.08276034,exp,0.36,0.3752763432261702,0.5416666666666666
6237,13.0,0.15,0.08566102,exp,0.36363636363636365,0.3762301587301587,0.543859649122807
6238,13.0,0.15,0.08620828,exp,0.36363636363636365,0.3762301587301587,0.543859649122807
6239,13.0,0.15,0.08965621,exp,0.3684210526315789,0.377548185941043,0.5454545454545454
6240,13.0,0.15,0.09310414,exp,0.36602870813397126,0.37890382104667825,0.5454545454545454
6241,13.0,0.15,0.09655207,exp,0.3684210526315789,0.3784972831401403,0.5416666666666666
6242,13.0,0.15,0.1,exp,0.375,0.3819784630052487,0.5510204081632653
6243,13.0,0.15,0.10259322,exp,0.375,0.3819784630052487,0.5510204081632653
6244,13.0,0.15,0.11952542,exp,0.375,0.3902384243152903,0.5555555555555556
6245,13.0,0.15,0.133333333,exp,0.4,0.3932623923695352,0.56
6246,13.0,0.2,0.0001,exp,0.3076923076923077,0.33943452380952377,0.5
6247,13.0,0.2,0.001,exp,0.3103448275862069,0.34444885361552025,0.5
6248,13.0,0.2,0.01035379,exp,0.3333333333333333,0.35438245616817043,0.5135135135135135
6249,13.0,0.2,0.01380172,exp,0.3333333333333333,0.35438245616817043,0.5
6250,13.0,0.2,0.01724966,exp,0.3333333333333333,0.35273204804454805,0.5121951219512195
6251,13.0,0.2,0.0179322,exp,0.3333333333333333,0.3527150126108459,0.5121951219512195
6252,13.0,0.2,0.02069759,exp,0.3333333333333333,0.3574393421155655,0.5135135135135135
6253,13.0,0.2,0.02414552,exp,0.3333333333333333,0.35954018245169994,0.5135135135135135
6254,13.0,0.2,0.02759345,exp,0.3333333333333333,0.360727824175056,0.5121951219512195
6255,13.0,0.2,0.03104138,exp,0.3333333333333333,0.35734410430839003,0.5172413793103449
6256,13.0,0.2,0.0333333333,exp,0.3333333333333333,0.3627518893143893,0.5172413793103449
6257,13.0,0.2,0.03448931,exp,0.3333333333333333,0.3627518893143893,0.5172413793103449
6258,13.0,0.2,0.03486441,exp,0.3333333333333333,0.3627518893143893,0.52
6259,13.0,0.2,0.03793724,exp,0.3333333333333333,0.36413369559815634,0.52
6260,13.0,0.2,0.04138517,exp,0.3333333333333333,0.36096961074639644,0.5185185185185185
6261,13.0,0.2,0.05179661,exp,0.3333333333333333,0.3620070071013121,0.5294117647058824
6262,13.0,0.2,0.0666666667,exp,0.3333333333333333,0.35978478487908994,0.5384615384615384
6263,13.0,0.2,0.06872881,exp,0.3333333333333333,0.35978478487908994,0.5428571428571428
6264,13.0,0.2,0.07586448,exp,0.3333333333333333,0.3590390387634562,0.5454545454545454
6265,13.0,0.2,0.07931241,exp,0.3333333333333333,0.3624236737679788,0.5454545454545454
6266,13.0,0.2,0.08276034,exp,0.3333333333333333,0.3604034229127923,0.5454545454545454
6267,13.0,0.2,0.08566102,exp,0.3333333333333333,0.3604034229127923,0.5454545454545454
6268,13.0,0.2,0.08620828,exp,0.3333333333333333,0.3604034229127923,0.5454545454545454
6269,13.0,0.2,0.08965621,exp,0.3333333333333333,0.3604034229127923,0.5454545454545454
6270,13.0,0.2,0.09310414,exp,0.3333333333333333,0.3604034229127923,0.5517241379310345
6271,13.0,0.2,0.09655207,exp,0.3333333333333333,0.3604034229127923,0.5517241379310345
6272,13.0,0.2,0.1,exp,0.3333333333333333,0.35873675624612567,0.5555555555555556
6273,13.0,0.2,0.10259322,exp,0.3333333333333333,0.35873675624612567,0.5555555555555556
6274,13.0,0.2,0.11952542,exp,0.35714285714285715,0.36352023266085765,0.5522388059701493
6275,13.0,0.2,0.133333333,exp,0.36,0.3703208004029803,0.5428571428571428
6276,13.0,0.2,0.166666667,exp,0.375,0.37691326530612246,0.5555555555555556
6277,13.0,0.25,0.0001,exp,0.30434782608695654,0.33905698853615523,0.5
6278,13.0,0.25,0.001,exp,0.3103448275862069,0.3410774984208665,0.5
6279,13.0,0.25,0.01035379,exp,0.3333333333333333,0.3466666666666667,0.5151515151515151
6280,13.0,0.25,0.01380172,exp,0.3333333333333333,0.3511226133043084,0.5151515151515151
6281,13.0,0.25,0.01724966,exp,0.3333333333333333,0.35268373621992044,0.5151515151515151
6282,13.0,0.25,0.0179322,exp,0.3333333333333333,0.3532831075282217,0.5135135135135135
6283,13.0,0.25,0.02069759,exp,0.3333333333333333,0.3546025733525733,0.5135135135135135
6284,13.0,0.25,0.02414552,exp,0.3333333333333333,0.3546025733525733,0.5
6285,13.0,0.25,0.02759345,exp,0.3333333333333333,0.3562487346030303,0.5
6286,13.0,0.25,0.03104138,exp,0.3333333333333333,0.35706796675546676,0.5
6287,13.0,0.25,0.0333333333,exp,0.3333333333333333,0.3575469916987774,0.5
6288,13.0,0.25,0.03448931,exp,0.3333333333333333,0.3575469916987774,0.5
6289,13.0,0.25,0.03486441,exp,0.3333333333333333,0.3575469916987774,0.5
6290,13.0,0.25,0.03793724,exp,0.3333333333333333,0.35856592396190473,0.5
6291,13.0,0.25,0.04138517,exp,0.3333333333333333,0.35706796675546676,0.5
6292,13.0,0.25,0.05179661,exp,0.3333333333333333,0.3628706813179131,0.5102040816326531
6293,13.0,0.25,0.0666666667,exp,0.3333333333333333,0.3629359066859067,0.5094339622641509
6294,13.0,0.25,0.06872881,exp,0.3333333333333333,0.3629359066859067,0.5094339622641509
6295,13.0,0.25,0.07586448,exp,0.3333333333333333,0.36431771296967375,0.5111111111111111
6296,13.0,0.25,0.07931241,exp,0.3333333333333333,0.3648313492063492,0.5111111111111111
6297,13.0,0.25,0.08276034,exp,0.3333333333333333,0.3655049811299811,0.5135135135135135
6298,13.0,0.25,0.08566102,exp,0.3333333333333333,0.3655049811299811,0.5111111111111111
6299,13.0,0.25,0.08620828,exp,0.3333333333333333,0.3655049811299811,0.5135135135135135
6300,13.0,0.25,0.08965621,exp,0.3333333333333333,0.3655049811299811,0.5111111111111111
6301,13.0,0.25,0.09310414,exp,0.3333333333333333,0.36531874387626984,0.5151515151515151
6302,13.0,0.25,0.09655207,exp,0.3333333333333333,0.36531874387626984,0.5185185185185185
6303,13.0,0.25,0.1,exp,0.3333333333333333,0.36531874387626984,0.5185185185185185
6304,13.0,0.25,0.10259322,exp,0.3333333333333333,0.36531874387626984,0.52
6305,13.0,0.25,0.11952542,exp,0.3333333333333333,0.36730248062563153,0.5238095238095238
6306,13.0,0.25,0.133333333,exp,0.3333333333333333,0.3658212301589562,0.5384615384615384
6307,13.0,0.25,0.166666667,exp,0.36,0.3653684856809857,0.5409836065573771
6308,13.0,0.25,0.2,exp,0.36363636363636365,0.37410714285714286,0.5454545454545454
6309,13.0,0.25,0.233333333,exp,0.38461538461538464,0.3839586161701546,0.5555555555555556
6310,13.0,0.3,0.0001,exp,0.3,0.3346889069416542,0.5
6311,13.0,0.3,0.001,exp,0.3076923076923077,0.33943452380952377,0.5
6312,13.0,0.3,0.01035379,exp,0.3333333333333333,0.3433129960090744,0.5
6313,13.0,0.3,0.01380172,exp,0.3333333333333333,0.34443893298059963,0.5
6314,13.0,0.3,0.01724966,exp,0.3333333333333333,0.34375,0.5
6315,13.0,0.3,0.0179322,exp,0.3333333333333333,0.34375,0.5
6316,13.0,0.3,0.02069759,exp,0.3333333333333333,0.3462912640979591,0.5087719298245614
6317,13.0,0.3,0.02414552,exp,0.3333333333333333,0.3466666666666667,0.5151515151515151
6318,13.0,0.3,0.02759345,exp,0.3333333333333333,0.3466666666666667,0.5172413793103449
6319,13.0,0.3,0.03104138,exp,0.3333333333333333,0.3505187938679466,0.5151515151515151
6320,13.0,0.3,0.0333333333,exp,0.3333333333333333,0.3505187938679466,0.5151515151515151
6321,13.0,0.3,0.03448931,exp,0.3333333333333333,0.3505187938679466,0.5
6322,13.0,0.3,0.03486441,exp,0.3333333333333333,0.34910492803366555,0.5
6323,13.0,0.3,0.03793724,exp,0.3333333333333333,0.3508350318398939,0.5
6324,13.0,0.3,0.04138517,exp,0.3333333333333333,0.35264080136070725,0.5135135135135135
6325,13.0,0.3,0.05179661,exp,0.3333333333333333,0.35594209679639244,0.5135135135135135
6326,13.0,0.3,0.0666666667,exp,0.3333333333333333,0.3582912363834774,0.5151515151515151
6327,13.0,0.3,0.06872881,exp,0.3333333333333333,0.3582912363834774,0.5151515151515151
6328,13.0,0.3,0.07586448,exp,0.3333333333333333,0.35851631393298056,0.5151515151515151
6329,13.0,0.3,0.07931241,exp,0.3333333333333333,0.35851631393298056,0.5102040816326531
6330,13.0,0.3,0.08276034,exp,0.3333333333333333,0.3587346334221334,0.5111111111111111
6331,13.0,0.3,0.08566102,exp,0.3333333333333333,0.3587346334221334,0.5111111111111111
6332,13.0,0.3,0.08620828,exp,0.3333333333333333,0.3587346334221334,0.5151515151515151
6333,13.0,0.3,0.08965621,exp,0.3333333333333333,0.3606546901670741,0.5151515151515151
6334,13.0,0.3,0.09310414,exp,0.3333333333333333,0.35975356568526073,0.5151515151515151
6335,13.0,0.3,0.09655207,exp,0.3333333333333333,0.3606546901670741,0.5151515151515151
6336,13.0,0.3,0.1,exp,0.3333333333333333,0.3611841016437174,0.5135135135135135
6337,13.0,0.3,0.10259322,exp,0.3333333333333333,0.3611841016437174,0.5111111111111111
6338,13.0,0.3,0.11952542,exp,0.3333333333333333,0.3625888442224864,0.5151515151515151
6339,13.0,0.3,0.133333333,exp,0.3333333333333333,0.3626789868028971,0.5135135135135135
6340,13.0,0.3,0.166666667,exp,0.3333333333333333,0.36789116157988705,0.5272727272727272
6341,13.0,0.3,0.2,exp,0.3333333333333333,0.3693617367083637,0.5272727272727272
6342,13.0,0.3,0.233333333,exp,0.36602870813397126,0.3707049313504015,0.5454545454545454
6343,13.0,0.3,0.266666667,exp,0.38461538461538464,0.3802606922398588,0.5555555555555556
6344,14.0,0.002,0.0001,exp,0.3333333333333333,0.3728724238564204,0.5416666666666666
6345,14.0,0.002,0.001,exp,0.3956521739130435,0.41168154761904757,0.56
6346,14.0,0.01380172,0.0001,exp,0.3333333333333333,0.3583166161020832,0.5217391304347826
6347,14.0,0.01380172,0.001,exp,0.3333333333333333,0.3760246003996004,0.5454545454545454
6348,14.0,0.01380172,0.01035379,exp,0.4142156862745098,0.42097820609725367,0.5652173913043478
6349,14.0,0.01724966,0.0001,exp,0.3333333333333333,0.35918910149679384,0.5238095238095238
6350,14.0,0.01724966,0.001,exp,0.3333333333333333,0.3729326645416611,0.543859649122807
6351,14.0,0.01724966,0.01035379,exp,0.4,0.4120027748094698,0.5636363636363636
6352,14.0,0.01724966,0.01380172,exp,0.4166666666666667,0.42167485292485285,0.5714285714285714
6353,14.0,0.01891525,0.0001,exp,0.3333333333333333,0.35807823129251704,0.5238095238095238
6354,14.0,0.01891525,0.001,exp,0.3333333333333333,0.3741954676426995,0.5416666666666666
6355,14.0,0.01891525,0.01035379,exp,0.4,0.4048630631351219,0.5555555555555556
6356,14.0,0.01891525,0.01380172,exp,0.4166666666666667,0.4218844328489657,0.5714285714285714
6357,14.0,0.01891525,0.01724966,exp,0.4166666666666667,0.42754065379065376,0.5757575757575758
6358,14.0,0.01891525,0.0179322,exp,0.42857142857142855,0.4282499969513378,0.5918367346938775
6359,14.0,0.02069759,0.0001,exp,0.3333333333333333,0.3572345870894978,0.5238095238095238
6360,14.0,0.02069759,0.001,exp,0.3333333333333333,0.37355814200537385,0.5348837209302325
6361,14.0,0.02069759,0.01035379,exp,0.4,0.40248606191788006,0.5625
6362,14.0,0.02069759,0.01380172,exp,0.4,0.4145527158027158,0.5789473684210527
6363,14.0,0.02069759,0.01724966,exp,0.4166666666666667,0.4217990844509807,0.5714285714285714
6364,14.0,0.02069759,0.0179322,exp,0.4226190476190476,0.425487640047431,0.5757575757575758
6365,14.0,0.02414552,0.0001,exp,0.3333333333333333,0.3545417875775018,0.5294117647058824
6366,14.0,0.02414552,0.001,exp,0.3333333333333333,0.37004237352420744,0.5319148936170213
6367,14.0,0.02414552,0.01035379,exp,0.38461538461538464,0.3988036063180894,0.5555555555555556
6368,14.0,0.02414552,0.01380172,exp,0.4,0.4022404381332953,0.5555555555555556
6369,14.0,0.02414552,0.01724966,exp,0.4095860566448801,0.41573412698412693,0.5813953488372093
6370,14.0,0.02414552,0.0179322,exp,0.4074074074074074,0.4168887530407138,0.5769230769230769
6371,14.0,0.02414552,0.02069759,exp,0.42857142857142855,0.4213347168704311,0.5714285714285714
6372,14.0,0.02759345,0.0001,exp,0.3333333333333333,0.3520866247830257,0.5238095238095238
6373,14.0,0.02759345,0.001,exp,0.3333333333333333,0.3733606959169243,0.5319148936170213
6374,14.0,0.02759345,0.01035379,exp,0.38461538461538464,0.3969564518526456,0.5555555555555556
6375,14.0,0.02759345,0.01380172,exp,0.38461538461538464,0.4003353639736936,0.5555555555555556
6376,14.0,0.02759345,0.01724966,exp,0.4,0.4072423442030384,0.559322033898305
6377,14.0,0.02759345,0.0179322,exp,0.4,0.4125396825396825,0.559322033898305
6378,14.0,0.02759345,0.02069759,exp,0.4074074074074074,0.4144009669983696,0.5789473684210527
6379,14.0,0.02759345,0.02414552,exp,0.42857142857142855,0.4210076111511686,0.5686274509803921
6380,14.0,0.03104138,0.0001,exp,0.3333333333333333,0.3533807858807859,0.52
6381,14.0,0.03104138,0.001,exp,0.3333333333333333,0.3644810405994291,0.5319148936170213
6382,14.0,0.03104138,0.01035379,exp,0.375,0.3951828138191774,0.5555555555555556
6383,14.0,0.03104138,0.01380172,exp,0.38461538461538464,0.39941979579763665,0.5555555555555556
6384,14.0,0.03104138,0.01724966,exp,0.4,0.40248606191788006,0.5555555555555556
6385,14.0,0.03104138,0.0179322,exp,0.4,0.40248606191788006,0.5555555555555556
6386,14.0,0.03104138,0.02069759,exp,0.4,0.4125396825396825,0.5652173913043478
6387,14.0,0.03104138,0.02414552,exp,0.4074074074074074,0.4144009669983696,0.5757575757575758
6388,14.0,0.03104138,0.02759345,exp,0.42857142857142855,0.42164264032776144,0.5714285714285714
6389,14.0,0.03448931,0.0001,exp,0.3333333333333333,0.3504615194494087,0.52
6390,14.0,0.03448931,0.001,exp,0.3333333333333333,0.3653652023677975,0.53125
6391,14.0,0.03448931,0.01035379,exp,0.3684210526315789,0.392220871591501,0.5555555555555556
6392,14.0,0.03448931,0.01380172,exp,0.3771551724137931,0.3958343887625895,0.5555555555555556
6393,14.0,0.03448931,0.01724966,exp,0.38461538461538464,0.39980435300234174,0.5555555555555556
6394,14.0,0.03448931,0.0179322,exp,0.3879598662207358,0.39973213683057063,0.56
6395,14.0,0.03448931,0.02069759,exp,0.4,0.40223072562358275,0.5555555555555556
6396,14.0,0.03448931,0.02414552,exp,0.4,0.4141400576110398,0.5652173913043478
6397,14.0,0.03448931,0.02759345,exp,0.4074074074074074,0.4144009669983696,0.5714285714285714
6398,14.0,0.03448931,0.03104138,exp,0.42857142857142855,0.42166829382738474,0.5833333333333334
6399,14.0,0.03448931,0.0333333333,exp,0.42857142857142855,0.43096740768309394,0.5862068965517241
6400,14.0,0.03583051,0.0001,exp,0.3333333333333333,0.3504615194494087,0.52
6401,14.0,0.03583051,0.001,exp,0.3333333333333333,0.3653652023677975,0.5294117647058824
6402,14.0,0.03583051,0.01035379,exp,0.3684210526315789,0.38888888888888884,0.5510204081632653
6403,14.0,0.03583051,0.01380172,exp,0.3771551724137931,0.3953006799597708,0.56
6404,14.0,0.03583051,0.01724966,exp,0.38461538461538464,0.39980435300234174,0.5555555555555556
6405,14.0,0.03583051,0.0179322,exp,0.38461538461538464,0.4003329043121431,0.56
6406,14.0,0.03583051,0.02069759,exp,0.4,0.402256348861741,0.5555555555555556
6407,14.0,0.03583051,0.02414552,exp,0.4,0.41151675485008815,0.5625
6408,14.0,0.03583051,0.02759345,exp,0.4037037037037037,0.41512755102040816,0.5757575757575758
6409,14.0,0.03583051,0.03104138,exp,0.4117647058823529,0.4184645544123451,0.5714285714285714
6410,14.0,0.03583051,0.0333333333,exp,0.42857142857142855,0.4219641482528479,0.5833333333333334
6411,14.0,0.03583051,0.03448931,exp,0.42857142857142855,0.4283816557539468,0.5757575757575758
6412,14.0,0.03583051,0.03486441,exp,0.42857142857142855,0.427772729947975,0.5789473684210527
6413,14.0,0.03793724,0.0001,exp,0.3333333333333333,0.3504615194494087,0.52
6414,14.0,0.03793724,0.001,exp,0.3333333333333333,0.3653652023677975,0.5238095238095238
6415,14.0,0.03793724,0.01035379,exp,0.375,0.38888888888888884,0.5483870967741935
6416,14.0,0.03793724,0.01380172,exp,0.375,0.39578083953083953,0.5625
6417,14.0,0.03793724,0.01724966,exp,0.375,0.39637145262145257,0.5555555555555556
6418,14.0,0.03793724,0.0179322,exp,0.38461538461538464,0.39705849705849694,0.5652173913043478
6419,14.0,0.03793724,0.02069759,exp,0.3956521739130435,0.4022961526208279,0.56
6420,14.0,0.03793724,0.02414552,exp,0.4,0.4044301928230499,0.5555555555555556
6421,14.0,0.03793724,0.02759345,exp,0.4,0.4157834765569771,0.5666666666666667
6422,14.0,0.03793724,0.03104138,exp,0.4,0.41393927941546993,0.5714285714285714
6423,14.0,0.03793724,0.0333333333,exp,0.4117647058823529,0.4181957514125347,0.5714285714285714
6424,14.0,0.03793724,0.03448931,exp,0.42857142857142855,0.42182366244866243,0.5789473684210527
6425,14.0,0.03793724,0.03486441,exp,0.42857142857142855,0.42182366244866243,0.5833333333333334
6426,14.0,0.04138517,0.0001,exp,0.3333333333333333,0.3518258433223831,0.5185185185185185
6427,14.0,0.04138517,0.001,exp,0.3333333333333333,0.3634474876094686,0.52
6428,14.0,0.04138517,0.01035379,exp,0.3684210526315789,0.38767782553321767,0.5483870967741935
6429,14.0,0.04138517,0.01380172,exp,0.3684210526315789,0.39488081053923296,0.5555555555555556
6430,14.0,0.04138517,0.01724966,exp,0.375,0.39642857142857135,0.5555555555555556
6431,14.0,0.04138517,0.0179322,exp,0.375,0.39664682539682533,0.56
6432,14.0,0.04138517,0.02069759,exp,0.38461538461538464,0.39705849705849694,0.5555555555555556
6433,14.0,0.04138517,0.02414552,exp,0.3956521739130435,0.40059769775678866,0.5555555555555556
6434,14.0,0.04138517,0.02759345,exp,0.4,0.40608345647408145,0.56
6435,14.0,0.04138517,0.03104138,exp,0.4,0.41474992178567727,0.5714285714285714
6436,14.0,0.04138517,0.0333333333,exp,0.4,0.4161383118995575,0.5789473684210527
6437,14.0,0.04138517,0.03448931,exp,0.4,0.41393927941546993,0.5757575757575758
6438,14.0,0.04138517,0.03486441,exp,0.4074074074074074,0.4144009669983696,0.5789473684210527
6439,14.0,0.04138517,0.03793724,exp,0.4142156862745098,0.4214598959660955,0.5806451612903226
6440,14.0,0.0448331,0.0001,exp,0.3333333333333333,0.3532936507936508,0.5185185185185185
6441,14.0,0.0448331,0.001,exp,0.3333333333333333,0.36077871558640795,0.52
6442,14.0,0.0448331,0.01035379,exp,0.36363636363636365,0.38597001763668426,0.55
6443,14.0,0.0448331,0.01380172,exp,0.375,0.39048552180420315,0.5555555555555556
6444,14.0,0.0448331,0.01724966,exp,0.38461538461538464,0.3963119288119288,0.56
6445,14.0,0.0448331,0.0179322,exp,0.3793103448275862,0.39637145262145257,0.5625
6446,14.0,0.0448331,0.02069759,exp,0.38196286472148544,0.39674935070696316,0.5609756097560976
6447,14.0,0.0448331,0.02414552,exp,0.38461538461538464,0.39934757962586553,0.5555555555555556
6448,14.0,0.0448331,0.02759345,exp,0.391304347826087,0.40059769775678866,0.5555555555555556
6449,14.0,0.0448331,0.03104138,exp,0.4,0.40693417393019105,0.5609756097560976
6450,14.0,0.0448331,0.0333333333,exp,0.4,0.4136331569664903,0.5714285714285714
6451,14.0,0.0448331,0.03448931,exp,0.4,0.41376007550249977,0.5714285714285714
6452,14.0,0.0448331,0.03486441,exp,0.4,0.41376007550249977,0.5714285714285714
6453,14.0,0.0448331,0.03793724,exp,0.4037037037037037,0.41550060182872683,0.574468085106383
6454,14.0,0.0448331,0.04138517,exp,0.4142156862745098,0.41989042703328416,0.5769230769230769
6455,14.0,0.05,0.0001,exp,0.3333333333333333,0.35371031746031745,0.5172413793103449
6456,14.0,0.05,0.001,exp,0.3333333333333333,0.3568121693121693,0.5217391304347826
6457,14.0,0.05,0.01035379,exp,0.36,0.3824969006547662,0.5483870967741935
6458,14.0,0.05,0.01380172,exp,0.3684210526315789,0.38888888888888884,0.5483870967741935
6459,14.0,0.05,0.01724966,exp,0.375,0.38888888888888884,0.5555555555555556
6460,14.0,0.05,0.0179322,exp,0.375,0.39109405802018626,0.56
6461,14.0,0.05,0.02069759,exp,0.38461538461538464,0.39630045301920297,0.5588235294117647
6462,14.0,0.05,0.02414552,exp,0.38461538461538464,0.39941979579763665,0.5625
6463,14.0,0.05,0.02759345,exp,0.3956521739130435,0.4003353639736936,0.5555555555555556
6464,14.0,0.05,0.03104138,exp,0.4,0.4003329043121431,0.5555555555555556
6465,14.0,0.05,0.0333333333,exp,0.4,0.4052389455622864,0.5555555555555556
6466,14.0,0.05,0.03448931,exp,0.4,0.40551457089918624,0.56
6467,14.0,0.05,0.03486441,exp,0.4,0.4048383045366454,0.56
6468,14.0,0.05,0.03793724,exp,0.4,0.411555607022735,0.5714285714285714
6469,14.0,0.05,0.04138517,exp,0.4,0.4136331569664903,0.5757575757575758
6470,14.0,0.05274576,0.0001,exp,0.3333333333333333,0.35371031746031745,0.5151515151515151
6471,14.0,0.05274576,0.001,exp,0.3333333333333333,0.355026455026455,0.52
6472,14.0,0.05274576,0.01035379,exp,0.36363636363636365,0.38074251468985393,0.5483870967741935
6473,14.0,0.05274576,0.01380172,exp,0.36363636363636365,0.3859588625660053,0.55
6474,14.0,0.05274576,0.01724966,exp,0.375,0.39048552180420315,0.5555555555555556
6475,14.0,0.05274576,0.0179322,exp,0.375,0.39048552180420315,0.5555555555555556
6476,14.0,0.05274576,0.02069759,exp,0.3771551724137931,0.39630045301920297,0.5625
6477,14.0,0.05274576,0.02414552,exp,0.3793103448275862,0.3963119288119288,0.5652173913043478
6478,14.0,0.05274576,0.02759345,exp,0.38461538461538464,0.39934757962586553,0.5555555555555556
6479,14.0,0.05274576,0.03104138,exp,0.4,0.4022961526208279,0.5555555555555556
6480,14.0,0.05274576,0.0333333333,exp,0.4,0.4003329043121431,0.5555555555555556
6481,14.0,0.05274576,0.03448931,exp,0.4,0.40209394400242615,0.5555555555555556
6482,14.0,0.05274576,0.03486441,exp,0.4,0.40262495080676897,0.5555555555555556
6483,14.0,0.05274576,0.03793724,exp,0.4,0.40693417393019105,0.56
6484,14.0,0.05274576,0.04138517,exp,0.4,0.4117542642542642,0.5714285714285714
6485,14.0,0.05274576,0.05179661,exp,0.4166666666666667,0.42274307364519914,0.5789473684210527
6486,14.0,0.06966102,0.0001,exp,0.3333333333333333,0.3479701755242621,0.5
6487,14.0,0.06966102,0.001,exp,0.3333333333333333,0.3554232804232804,0.52
6488,14.0,0.06966102,0.01035379,exp,0.3333333333333333,0.37079318781086745,0.5454545454545454
6489,14.0,0.06966102,0.01380172,exp,0.36,0.375867481230803,0.5454545454545454
6490,14.0,0.06966102,0.01724966,exp,0.36363636363636365,0.379073586800585,0.5428571428571428
6491,14.0,0.06966102,0.0179322,exp,0.3618181818181818,0.3824969006547662,0.5483870967741935
6492,14.0,0.06966102,0.02069759,exp,0.36363636363636365,0.3859588625660053,0.5454545454545454
6493,14.0,0.06966102,0.02414552,exp,0.3684210526315789,0.3877777777777777,0.5510204081632653
6494,14.0,0.06966102,0.02759345,exp,0.375,0.3920017858235185,0.5555555555555556
6495,14.0,0.06966102,0.03104138,exp,0.3771551724137931,0.3921768707482993,0.5625
6496,14.0,0.06966102,0.0333333333,exp,0.3793103448275862,0.39391222053559716,0.5625
6497,14.0,0.06966102,0.03448931,exp,0.3793103448275862,0.39476256067165155,0.5625
6498,14.0,0.06966102,0.03486441,exp,0.3793103448275862,0.39481589918509424,0.5652173913043478
6499,14.0,0.06966102,0.03793724,exp,0.38461538461538464,0.3957762145262145,0.5652173913043478
6500,14.0,0.06966102,0.04138517,exp,0.38461538461538464,0.39968601332434295,0.5652173913043478
6501,14.0,0.06966102,0.05179661,exp,0.4,0.4022961526208279,0.5555555555555556
6502,14.0,0.06966102,0.0666666667,exp,0.4117647058823529,0.4136331569664903,0.5789473684210527
6503,14.0,0.06966102,0.06872881,exp,0.4166666666666667,0.4177151811255452,0.5789473684210527
6504,14.0,0.08620828,0.0001,exp,0.3333333333333333,0.3466666666666667,0.5
6505,14.0,0.08620828,0.001,exp,0.3333333333333333,0.357075883644465,0.52
6506,14.0,0.08620828,0.01035379,exp,0.3333333333333333,0.3650802149239649,0.5348837209302325
6507,14.0,0.08620828,0.01380172,exp,0.3333333333333333,0.36823533609247894,0.5416666666666666
6508,14.0,0.08620828,0.01724966,exp,0.3333333333333333,0.3704603609155406,0.5454545454545454
6509,14.0,0.08620828,0.0179322,exp,0.3333333333333333,0.3709135110920825,0.5454545454545454
6510,14.0,0.08620828,0.02069759,exp,0.3618181818181818,0.3745369221467071,0.5428571428571428
