,L,mu,jaccard_sim,rbo,kendall_tau
11640,246.0,0.028156224899598393,0.4052613303999126,0.41311767192454574,0.41097811440912174
11641,246.0,0.028356626506024097,0.4056090784508409,0.4132611626395725,0.41073437540871566
11642,246.0,0.0285570281124498,0.4053566806719413,0.4132351257242318,0.41145311899561693
11643,246.0,0.028757429718875502,0.4055508328095564,0.413287870117338,0.4113949177347193
11644,246.0,0.028957831325301206,0.4055094136868652,0.41322344285599216,0.4110913153454343
11645,246.0,0.029158232931726907,0.40557020453733195,0.412993996463789,0.4103439918392267
11646,246.0,0.02935863453815261,0.4056648838955411,0.41304824642250826,0.4101559779908204
11647,246.0,0.029559036144578315,0.40554250921486257,0.4128942288656322,0.40972830157032236
11648,246.0,0.029759437751004016,0.4056434683264224,0.41313768453969385,0.4102559718888219
11649,246.0,0.02995983935742972,0.4059799986982885,0.4132711856986684,0.4099649864884178
11650,246.0,0.030160240963855424,0.4059799986982885,0.4133314438233676,0.41024373011018206
11651,246.0,0.030360642570281125,0.40641953756538923,0.41337992924972894,0.40970317911774545
11652,246.0,0.03056104417670683,0.40601221923409286,0.4132139877410289,0.40976051577532413
11653,246.0,0.03076144578313253,0.40601221923409286,0.41310750068666197,0.40904384643907005
11654,246.0,0.030961847389558234,0.40601221923409286,0.41327408896077616,0.40950752142919017
11655,246.0,0.031162248995983938,0.40566727560293014,0.4132019481652654,0.4109679185842015
11656,246.0,0.03136265060240964,0.4058049471186936,0.41310493750212246,0.4107835121172204
11657,246.0,0.031563052208835346,0.4058049471186936,0.41314647794333625,0.410675161520216
11658,246.0,0.03176345381526105,0.4058049471186936,0.4130016907844149,0.4106489635581975
11659,246.0,0.031963855421686754,0.4058049471186936,0.4130289813652205,0.41042224991670345
11660,246.0,0.03216425702811245,0.40598162556392325,0.4130511200018418,0.411319248755787
11661,246.0,0.032364658634538156,0.40558161332645526,0.41286826494175194,0.4110789723010206
11662,246.0,0.03256506024096386,0.40558161332645526,0.41290174771457117,0.4108807594641377
11663,246.0,0.032765461847389564,0.40558161332645526,0.41286913825954424,0.4110241053042708
11664,246.0,0.03296586345381527,0.40558161332645526,0.4128405297467123,0.4110276043447294
11665,246.0,0.033166265060240965,0.40558161332645526,0.4128068236299209,0.410954846364052
11666,246.0,0.03336666666666667,0.4052828052568682,0.4126748696608502,0.41089499296780824
11667,246.0,0.033567068273092374,0.4052828052568682,0.4125761878124997,0.41056276091977806
11668,246.0,0.03376746987951808,0.4052828052568682,0.4124633887591765,0.41041982029135093
11669,246.0,0.03396787148594378,0.4054447604983288,0.412479786708454,0.4104324151488007
11670,246.0,0.03416827309236948,0.40546831762435936,0.4125186930090392,0.41074114248162236
11671,246.0,0.03436867469879518,0.40557539546995314,0.4123638509426962,0.4101061376652148
11672,246.0,0.03456907630522089,0.40568962164425004,0.41311383553505404,0.4095660808400995
11673,246.0,0.03476947791164659,0.40568962164425004,0.4131571814134518,0.4098876814470321
11674,246.0,0.034969879518072296,0.40533626475379064,0.41304502117070013,0.40977943227027147
11675,246.0,0.035170281124498,0.40533626475379064,0.4129408623593161,0.4095703271149597
11676,246.0,0.0353706827309237,0.40523839769479286,0.4130006110867803,0.40992944810111
11677,246.0,0.0355710843373494,0.4051167712288739,0.4129587582615384,0.409837878202226
11678,246.0,0.035771485943775105,0.4051167712288739,0.41273454123706105,0.40895944772855913
11679,246.0,0.03597188755020081,0.4047526712534665,0.41252210318955335,0.4083424008824703
11680,246.0,0.036172289156626514,0.4047526712534665,0.4125698542448296,0.40822081333968285
11681,246.0,0.03637269076305221,0.4047526712534665,0.41226171862308975,0.4069627080734355
11682,246.0,0.036573092369477915,0.4048704568836196,0.4120319428544858,0.4067572891829212
11683,246.0,0.03677349397590362,0.4048704568836196,0.41208588677699026,0.4069602264224762
11684,246.0,0.03697389558232932,0.4052010264068455,0.41211071263544236,0.40662327711631996
11685,246.0,0.03717429718875503,0.4050986041197558,0.4124325178977785,0.40818020766814817
11686,246.0,0.037374698795180725,0.40501615417864867,0.4124009822284417,0.4084454527406869
11687,246.0,0.03757510040160643,0.40501615417864867,0.41234816214188,0.4084118677791682
11688,246.0,0.03777550200803213,0.4050187147358259,0.4124129113711802,0.408360056648647
11689,246.0,0.03797590361445784,0.4050187147358259,0.41246237715644607,0.40870268910959384
11690,246.0,0.03817630522088354,0.40491542579861467,0.4122530840517742,0.4086030192814695
11691,246.0,0.03837670682730924,0.40491542579861467,0.4126507380271666,0.40977720142294854
11692,246.0,0.03857710843373494,0.40480020072563877,0.4125607867439407,0.4094723176869549
11693,246.0,0.03877751004016065,0.40471668675467937,0.412525152664981,0.40952176360398523
11694,246.0,0.03897791164658635,0.40547824361164264,0.4116806797028107,0.40746169906429247
11695,246.0,0.039178313253012055,0.4051627463880182,0.411644548053449,0.407998121675059
11696,246.0,0.03937871485943775,0.4052867312618636,0.4116251745298852,0.4076726973748502
11697,246.0,0.039579116465863456,0.4061767465742172,0.41174772764388406,0.40599824279683683
11698,246.0,0.03977951807228916,0.4060900949915601,0.4120038259283213,0.4063177994971451
11699,246.0,0.039979919678714865,0.4056801398112869,0.41204383881848555,0.4084144225220499
11700,246.0,0.04018032128514057,0.40579536488426277,0.4120038712544413,0.40872804617732306
11701,246.0,0.04038072289156627,0.4059972831073824,0.4119832003996622,0.4081448773081728
11702,246.0,0.04058112449799197,0.4059972831073824,0.4120320217683013,0.40817221788020713
11703,246.0,0.040781526104417674,0.4057786311267976,0.4121764996244759,0.4102286224443312
11704,246.0,0.04098192771084338,0.40411030765303874,0.41172481698540486,0.4106571391782681
11705,246.0,0.04118232931726908,0.40468305645900315,0.41179097261030606,0.4103800799385037
11706,246.0,0.04138273092369479,0.404598317267404,0.4118378415850551,0.41068499885815907
11707,246.0,0.041583132530120484,0.4044830921944281,0.41162374109078076,0.4102452628351755
11708,246.0,0.04178353413654619,0.4045901700400218,0.41163728587421666,0.41007387278151397
11709,246.0,0.04198393574297189,0.40446314632122926,0.4113968221991175,0.4092645705897468
11710,246.0,0.042184337349397596,0.404565568608319,0.4114939939735021,0.40960592135430685
11711,246.0,0.0423847389558233,0.404565568608319,0.4113367189706839,0.40915676513442806
11712,246.0,0.042585140562249,0.4042886488260988,0.4113381941789705,0.4087936491283257
11713,246.0,0.0427855421686747,0.4043774554520079,0.4114063923276565,0.4093714799638426
11714,246.0,0.042985943775100406,0.4043774554520079,0.41132503539117576,0.4088794196315708
11715,246.0,0.04318634538152611,0.4049075842683558,0.41146718585553493,0.4087535745352638
11716,246.0,0.043386746987951814,0.4049075842683558,0.411466624428931,0.4086885735173604
11717,246.0,0.04358714859437751,0.4050135913354936,0.4113821638781779,0.40767072241184704
11718,246.0,0.043787550200803216,0.40532699375973846,0.41128366079728035,0.4074014411259353
11719,246.0,0.04398795180722892,0.40550367220496814,0.4112875573228199,0.4071978350417395
11720,246.0,0.044188353413654624,0.40550367220496814,0.41139508445762507,0.4074375178389176
11721,246.0,0.04438875502008033,0.40534777945917727,0.4114423559031245,0.4075477434817258
11722,246.0,0.04458915662650603,0.40512291598343037,0.4114344263425504,0.40767890878093244
11723,246.0,0.04478955823293173,0.4039450596818992,0.410639745388811,0.4097561716345988
11724,246.0,0.044989959839357434,0.4042815900537653,0.41056570919121205,0.4078664369224367
11725,246.0,0.04519036144578314,0.4042815900537653,0.4106444282989654,0.40768220463830923
11726,246.0,0.04539076305220884,0.4044519738823228,0.4106742285927567,0.40749648980458736
11727,246.0,0.045591164658634546,0.4047838265263585,0.41067382344003095,0.4072890652386
11728,246.0,0.04579156626506024,0.4047838265263585,0.4106885574133331,0.4071040432218137
11729,246.0,0.04599196787148595,0.4048990515993345,0.4106955815209427,0.4070555988171012
11730,246.0,0.04619236947791165,0.40521846025052666,0.41069374055485297,0.4068143682267222
11731,246.0,0.046392771084337356,0.40521846025052666,0.4107468114494849,0.40693049827073985
11732,246.0,0.04659317269076306,0.4050310740207376,0.41025627027138395,0.4064745666380238
