,beta,jaccard_sim,rbo
73,0.0061597610421503576,0.18774524667346065,0.2573559295366353
74,0.0071414247521081,0.18170841286363454,0.25288226899177496
75,0.0076336339284266055,0.1783643967625088,0.24976343218525482
76,0.009510650048576763,0.16422588861442147,0.23808243566662418
77,0.00981141368829724,0.16227472711519778,0.23680212430419437
78,0.010209317223362472,0.15788403880594284,0.233167290542771
79,0.010239355541771423,0.15780158886483567,0.2331696018777426
80,0.01116334077042585,0.15025397636360377,0.22516456218956138
81,0.013509334600623875,0.13276031836796726,0.2086650153416389
82,0.015587791454433795,0.12192453583667204,0.19619316763006117
83,0.024164572782020683,0.10100926530699623,0.16953137693498
84,0.025438697924848687,0.09908097180585342,0.16790879485684584
85,0.027897192641481515,0.09561166527661125,0.16362392797560257
86,0.029446497995884925,0.09351793657546932,0.1601326557406708
87,0.03209388784767559,0.09044026604080392,0.15600198062420423
88,0.03284891757158601,0.08926565177008804,0.15566108675649756
89,0.03822352512358478,0.08555504600013619,0.15152938705290045
90,0.03854484259817225,0.08545391056878163,0.15130204419780416
91,0.044079676581305634,0.08214851340429066,0.14842774735764058
92,0.05684155135426422,0.07703400171787836,0.1408385609393054
93,0.07429165763086909,0.07238831921923504,0.13357784846463883
94,0.12616602101263427,0.06241509590581073,0.12125970297368735
95,0.13061504675033575,0.061725406879313466,0.12006209646193294
96,0.135846475684371,0.06144652619511164,0.11963351831816675
97,0.16080414336138138,0.05839325800381966,0.11569275868715975
98,0.2040052936577635,0.0550834267546947,0.1107611828873304
99,0.2124018295394286,0.054497745826815526,0.1100343175021772
